0.005998	0.032541	16.234388
0.005998	0.032541	16.234388
0.005998	0.032541	16.234388
0.005998	0.032541	16.234388
0.005998	0.032541	16.234388
0.005998	0.032541	16.234388
0.000369	0.001163	3.188959
0.000369	0.001163	3.188959
0.000369	0.001163	3.188959
0.000711	0.006141	8.981861
0.000711	0.006141	8.981861
0.000711	0.006141	8.981861
0.000711	0.006141	8.981861
0.000711	0.006141	8.981861
0.000711	0.006141	8.981861
-9.039696	-7.488140	11.899082
-9.039696	-7.488140	11.899082
-9.039696	-7.488140	11.899082
-9.039696	-7.488140	11.899082
-9.039696	-7.488140	11.899082
-9.039696	-7.488140	11.899082
-9.039696	-7.488140	11.899082
-9.039696	-7.488140	11.899082
-9.039696	-7.488140	11.899082
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
0.002678	0.025101	19.110641
-87.071888	-52.804491	14.084209
-87.071888	-52.804491	14.084209
-87.071888	-52.804491	14.084209
-71.449263	-48.319816	10.329426
-71.449263	-48.319816	10.329426
-71.449263	-48.319816	10.329426
-45.703718	-35.900574	5.387622
-45.703718	-35.900574	5.387622
-45.703718	-35.900574	5.387622
-45.703718	-35.900574	5.387622
-45.703718	-35.900574	5.387622
-45.703718	-35.900574	5.387622
-45.703718	-35.900574	5.387622
-45.703718	-35.900574	5.387622
-45.703718	-35.900574	5.387622
-37.334771	-31.828337	3.870089
-37.334771	-31.828337	3.870089
-37.334771	-31.828337	3.870089
-16.906826	-16.523135	1.603371
-16.906826	-16.523135	1.603371
-16.906826	-16.523135	1.603371
-16.906826	-16.523135	1.603371
-16.906826	-16.523135	1.603371
-16.906826	-16.523135	1.603371
-16.906826	-16.523135	1.603371
-16.906826	-16.523135	1.603371
-16.906826	-16.523135	1.603371
-13.246477	-13.200984	1.196737
-13.246477	-13.200984	1.196737
-13.246477	-13.200984	1.196737
-10.845928	-10.781592	0.783814
-10.845928	-10.781592	0.783814
-10.845928	-10.781592	0.783814
-10.845928	-10.781592	0.783814
-10.845928	-10.781592	0.783814
-10.845928	-10.781592	0.783814
-10.845928	-10.781592	0.783814
-10.845928	-10.781592	0.783814
-10.845928	-10.781592	0.783814
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
-8.414676	-7.774357	0.385404
